fips,state_votes,state_po,county_votes,trump_share,trumpvotes,totalvotes,county_income,income_per_capita,county_college,percent_college,county_demographics,percent_male,percent_black,percent_hispanic,population,percent_under_5,percent_5_9,percent_10_14,percent_15_19,percent_20_24,percent_25_34,percent_35_44,percent_45_54,percent_55_59,percent_60_64,percent_65_74,percent_75_84,percent_85_over,percent_14_under,percent_15_24,percent_55_64,percent_75_over,county_industry,percent_retail,percent_transportation,percent_hes,county_rural,pop_rural,total_pop,percent_rural,pop_with_char,county_rural_housing,housing_rural,total_housing,percent_housing_rural,housing_with_char
28119,Mississippi,MS,Quitman,0.2974739970282318,1001,3365,"Quitman County, Mississippi",15353,"Quitman County, Mississippi",11.4,"Quitman County, Mississippi",47.2,71.9,1.5,7372,6.9,6.3,6.9,5.6,7.5,10.8,12.5,13.6,6.1,7.8,9.3,4.8,1.9,20.1,13.1,13.899999999999999,6.699999999999999,"Quitman County, Mississippi",10.7,5.3,20.6,"Quitman County, Mississippi",4687,8223,0.5699866228870242,FALSE,"Quitman County, Mississippi",2126,3589,0.5923655614377263,FALSE
28121,Mississippi,MS,Rankin,0.7516250318633698,47178,62768,"Rankin County, Mississippi",29874,"Rankin County, Mississippi",29.2,"Rankin County, Mississippi",48.3,21,2.7,151240,6.1,6.1,7.3,6.3,5.7,14.1,14.3,13.4,6.7,5.5,8.6,4.4,1.4,19.5,12,12.2,5.800000000000001,"Rankin County, Mississippi",10.1,5.4,25.7,"Rankin County, Mississippi",48018,141617,0.3390694619996187,FALSE,"Rankin County, Mississippi",18989,56487,0.33616584346840866,FALSE
28123,Mississippi,MS,Scott,0.5818285497053792,6122,10522,"Scott County, Mississippi",21640,"Scott County, Mississippi",12.7,"Scott County, Mississippi",48.8,38.6,11.1,28415,7.7,7.1,7.7,6.5,6.1,13.1,12.6,12,6,6.6,8.7,4.4,1.6,22.5,12.6,12.6,6,"Scott County, Mississippi",10.7,4.3,16.7,"Scott County, Mississippi",20398,28264,0.7216954429663176,FALSE,"Scott County, Mississippi",8581,11470,0.7481255448997385,FALSE
28125,Mississippi,MS,Sharkey,0.31598173515981737,692,2190,"Sharkey County, Mississippi",17877,"Sharkey County, Mississippi",18.7,"Sharkey County, Mississippi",47.6,74,0.1,4511,4.8,8.1,6.7,7.6,6,8.3,12.8,13.1,7.6,7.7,11,3.9,2.5,19.599999999999998,13.6,15.3,6.4,"Sharkey County, Mississippi",8.8,2.6,31.6,"Sharkey County, Mississippi",4916,4916,1,FALSE,"Sharkey County, Mississippi",2100,2100,1,FALSE
28127,Mississippi,MS,Simpson,0.6474297223925037,7393,11419,"Simpson County, Mississippi",20495,"Simpson County, Mississippi",12.6,"Simpson County, Mississippi",48.4,37,0.3,27073,5.8,6.5,7.8,6.6,6,12.7,11.9,12.2,7.1,6.8,9.7,4.7,2.3,20.1,12.6,13.899999999999999,7,"Simpson County, Mississippi",12.1,5.8,24.5,"Simpson County, Mississippi",23333,27503,0.8483801767079955,FALSE,"Simpson County, Mississippi",10299,11934,0.8629964806435395,FALSE
28129,Mississippi,MS,Smith,0.7772387570473318,5928,7627,"Smith County, Mississippi",23164,"Smith County, Mississippi",12.5,"Smith County, Mississippi",48.9,23.5,1.7,16063,5.6,6.9,7.2,6.9,5.3,11.2,12,12.5,7.4,6.6,10.7,6.1,1.5,19.7,12.2,14,7.6,"Smith County, Mississippi",6.9,6.7,23.2,"Smith County, Mississippi",16491,16491,1,FALSE,"Smith County, Mississippi",7237,7237,1,FALSE
28131,Mississippi,MS,Stone,0.7531582682753726,5306,7045,"Stone County, Mississippi",21931,"Stone County, Mississippi",14.5,"Stone County, Mississippi",51,20.6,2,18375,5.2,7.3,5.7,7.6,9.4,11.1,13,13,5.4,6.9,9,4.8,1.6,18.2,17,12.3,6.4,"Stone County, Mississippi",9,8.3,26.8,"Stone County, Mississippi",14018,17786,0.7881479815585292,FALSE,"Stone County, Mississippi",5766,7161,0.8051948051948052,FALSE
28133,Mississippi,MS,Sunflower,0.2911023129818712,2794,9598,"Sunflower County, Mississippi",15464,"Sunflower County, Mississippi",15.4,"Sunflower County, Mississippi",52.5,74.2,1.7,26532,5.9,6.3,7,6.6,7.8,15.9,12.7,13.5,6.3,5.5,7.3,3.8,1.4,19.2,14.399999999999999,11.8,5.199999999999999,"Sunflower County, Mississippi",12.8,6.7,27.3,"Sunflower County, Mississippi",13477,29450,0.4576230899830221,FALSE,"Sunflower County, Mississippi",4046,9685,0.4177594217862674,FALSE
28135,Mississippi,MS,Tallahatchie,0.4194207836456559,2462,5870,"Tallahatchie County, Mississippi",14943,"Tallahatchie County, Mississippi",11.4,"Tallahatchie County, Mississippi",55.8,49.4,13.8,14361,5.2,5.3,6.2,4,9.9,19.9,13.7,9.6,5.5,6.3,8.5,4.1,1.7,16.7,13.9,11.8,5.8,"Tallahatchie County, Mississippi",9,4,21.9,"Tallahatchie County, Mississippi",12448,15378,0.8094680712706463,FALSE,"Tallahatchie County, Mississippi",4331,5530,0.7831826401446654,FALSE
28137,Mississippi,MS,Tate,0.6446202803818698,7495,11627,"Tate County, Mississippi",23542,"Tate County, Mississippi",17.4,"Tate County, Mississippi",48.5,31.1,2.7,28493,5.7,6.5,6.9,10.4,5.4,12.3,11.4,12.9,7.3,5.5,9.7,4.1,1.9,19.1,15.8,12.8,6,"Tate County, Mississippi",14.3,7.7,26.2,"Tate County, Mississippi",22355,28886,0.7739043135082739,FALSE,"Tate County, Mississippi",8771,10947,0.8012240796565269,FALSE
28139,Mississippi,MS,Tippah,0.7839740119112074,7240,9235,"Tippah County, Mississippi",20180,"Tippah County, Mississippi",15.5,"Tippah County, Mississippi",48.5,17.8,4.7,21990,6.2,7,7.1,7.8,6.6,10.5,12.5,13.7,6.8,5.7,9.9,5,1.2,20.299999999999997,14.399999999999999,12.5,6.2,"Tippah County, Mississippi",13.2,4.5,23.3,"Tippah County, Mississippi",18640,22232,0.8384310903202591,FALSE,"Tippah County, Mississippi",8113,9696,0.8367367986798679,FALSE
28141,Mississippi,MS,Tishomingo,0.8560506510572213,7166,8371,"Tishomingo County, Mississippi",20037,"Tishomingo County, Mississippi",10,"Tishomingo County, Mississippi",48.7,3.2,3.2,19478,5.6,6,6.7,6,5.7,10.8,12,13.8,6,7.5,11.5,6.3,2.1,18.3,11.7,13.5,8.4,"Tishomingo County, Mississippi",14.2,4.7,19.6,"Tishomingo County, Mississippi",19593,19593,1,FALSE,"Tishomingo County, Mississippi",10295,10295,1,FALSE
28143,Mississippi,MS,Tunica,0.23913652929632745,853,3567,"Tunica County, Mississippi",19115,"Tunica County, Mississippi",16.8,"Tunica County, Mississippi",45.8,79,0.8,10170,8.9,8.2,7.9,5.8,3.1,17.2,16.9,9.3,4.7,6.9,7.7,2.8,0.7,25,8.9,11.600000000000001,3.5,"Tunica County, Mississippi",8.6,5.3,17.8,"Tunica County, Mississippi",7116,10778,0.6602338096121729,FALSE,"Tunica County, Mississippi",3432,4803,0.7145534041224235,FALSE
28145,Mississippi,MS,Union,0.8033228949199722,9235,11496,"Union County, Mississippi",20088,"Union County, Mississippi",14.8,"Union County, Mississippi",49.2,16.1,4.3,28356,6.1,6.7,8.1,6.5,5.6,13.1,12.8,12.9,5.2,6.6,9.3,5.4,1.6,20.9,12.1,11.8,7,"Union County, Mississippi",15.2,5.9,21.8,"Union County, Mississippi",20502,27134,0.7555834008992408,FALSE,"Union County, Mississippi",8725,11520,0.7573784722222222,FALSE
28147,Mississippi,MS,Walthall,0.5862118803295274,4056,6919,"Walthall County, Mississippi",20337,"Walthall County, Mississippi",13.4,"Walthall County, Mississippi",48.7,46.3,0.6,14601,6,7.4,5.8,8.2,5.6,8.4,13.7,12.3,7.7,6,9.6,6.8,2.3,19.2,13.799999999999999,13.7,9.1,"Walthall County, Mississippi",11.5,8.5,19.5,"Walthall County, Mississippi",15443,15443,1,FALSE,"Walthall County, Mississippi",7132,7132,1,FALSE
28149,Mississippi,MS,Warren,0.5030387309435517,9767,19416,"Warren County, Mississippi",23793,"Warren County, Mississippi",23.3,"Warren County, Mississippi",47.6,49.4,2.2,47075,6.3,6.9,6.9,6.7,6.2,12.1,12.3,12.8,6.9,7.2,9.7,4.3,1.8,20.1,12.9,14.100000000000001,6.1,"Warren County, Mississippi",9.2,5.9,21.6,"Warren County, Mississippi",19945,48773,0.4089352715641851,FALSE,"Warren County, Mississippi",8880,21896,0.40555352575812936,FALSE
28151,Mississippi,MS,Washington,0.3116790490341753,5244,16825,"Washington County, Mississippi",19884,"Washington County, Mississippi",18.8,"Washington County, Mississippi",46.8,72.2,1.5,47086,7.7,6.6,7.5,6.7,7.1,12.4,11.1,12.2,6.8,7,9.1,4.2,1.5,21.8,13.8,13.8,5.7,"Washington County, Mississippi",15.3,6.1,27.9,"Washington County, Mississippi",8961,51137,0.17523515262921172,FALSE,"Washington County, Mississippi",3872,21708,0.17836742214851667,FALSE
28153,Mississippi,MS,Wayne,0.6240233357641422,5990,9599,"Wayne County, Mississippi",22611,"Wayne County, Mississippi",16,"Wayne County, Mississippi",49.3,41.8,0.3,20422,6.9,6.6,7.2,6,7.1,12.1,11.8,12.5,7.3,6.1,8.9,5.9,1.6,20.7,13.1,13.399999999999999,7.5,"Wayne County, Mississippi",12.2,4.4,20.7,"Wayne County, Mississippi",16523,20747,0.7964042994167831,FALSE,"Wayne County, Mississippi",7272,9213,0.7893194399218496,FALSE
28155,Mississippi,MS,Webster,0.7843756164924048,3976,5069,"Webster County, Mississippi",21109,"Webster County, Mississippi",17.3,"Webster County, Mississippi",48.7,19.9,1.5,9828,6.1,6.7,6.9,6.6,5.8,10.8,11.4,14.4,7.6,6.1,9.9,5.9,1.7,19.700000000000003,12.399999999999999,13.7,7.6000000000000005,"Webster County, Mississippi",13.4,6.4,28.2,"Webster County, Mississippi",10253,10253,1,FALSE,"Webster County, Mississippi",4804,4804,1,FALSE
28157,Mississippi,MS,Wilkinson,0.31247036510194404,1318,4218,"Wilkinson County, Mississippi",13231,"Wilkinson County, Mississippi",13.8,"Wilkinson County, Mississippi",53.6,71.5,0.4,8990,6.1,6,5.6,4.6,7.8,13.9,13.7,11.7,7.2,6.9,9.8,4.7,1.9,17.7,12.399999999999999,14.100000000000001,6.6,"Wilkinson County, Mississippi",12.9,6.6,28.8,"Wilkinson County, Mississippi",9878,9878,1,FALSE,"Wilkinson County, Mississippi",5037,5037,1,FALSE
28159,Mississippi,MS,Winston,0.552865668280599,4910,8881,"Winston County, Mississippi",24538,"Winston County, Mississippi",16.6,"Winston County, Mississippi",48.7,48.2,1.2,18358,5.4,6.9,6.8,6.4,5.5,11.6,11.7,12.5,6.5,7.5,10.8,6,2.3,19.1,11.9,14,8.3,"Winston County, Mississippi",11.8,3.7,26,"Winston County, Mississippi",14574,19198,0.75914157724763,FALSE,"Winston County, Mississippi",6756,8745,0.7725557461406518,FALSE
28161,Mississippi,MS,Yalobusha,0.5555372716801054,3376,6077,"Yalobusha County, Mississippi",21140,"Yalobusha County, Mississippi",14.2,"Yalobusha County, Mississippi",49,40.8,1.6,12421,6.1,5.6,7.2,5.9,6,10.7,11.5,13.1,6.9,7.8,11.5,5.8,1.8,18.9,11.9,14.7,7.6,"Yalobusha County, Mississippi",9.8,6.9,20.6,"Yalobusha County, Mississippi",10056,12678,0.7931850449597728,FALSE,"Yalobusha County, Mississippi",5148,6344,0.8114754098360656,FALSE
28163,Mississippi,MS,Yazoo,0.45660377358490567,4598,10070,"Yazoo County, Mississippi",18866,"Yazoo County, Mississippi",14.6,"Yazoo County, Mississippi",55.6,58.7,6.5,27974,6.6,7,6.5,5.8,7,16.2,14.8,12.1,6.7,4.4,7.1,3.8,2.1,20.1,12.8,11.100000000000001,5.9,"Yazoo County, Mississippi",8.7,4.7,25.9,"Yazoo County, Mississippi",12519,28065,0.446071619454837,FALSE,"Yazoo County, Mississippi",5519,10074,0.5478459400436768,FALSE
29001,Missouri,MO,Adair,0.589673381576374,6030,10226,"Adair County, Missouri",22000,"Adair County, Missouri",30,"Adair County, Missouri",48.2,4.3,1.3,25325,5,4.9,4.8,11.4,20.6,10.7,8.1,9.7,5.9,4.8,7.8,3.8,2.6,14.7,32,10.7,6.4,"Adair County, Missouri",11.4,2.3,36.5,"Adair County, Missouri",9693,25607,0.3785293083922365,FALSE,"Adair County, Missouri",4546,11263,0.4036224806889816,FALSE
29003,Missouri,MO,Andrew,0.7292122538293216,6665,9140,"Andrew County, Missouri",28027,"Andrew County, Missouri",23.8,"Andrew County, Missouri",50.1,2.8,2.4,17403,5.6,5.4,7.7,6.3,5.5,11,12,13.4,8.1,6.8,10.3,5.7,2.1,18.7,11.8,14.899999999999999,7.800000000000001,"Andrew County, Missouri",10.5,6.3,26.3,"Andrew County, Missouri",10596,17291,0.6128043490833381,FALSE,"Andrew County, Missouri",4440,7306,0.6077196824527785,FALSE
29005,Missouri,MO,Atchison,0.7562408223201175,2060,2724,"Atchison County, Missouri",29009,"Atchison County, Missouri",22.5,"Atchison County, Missouri",49.6,0.5,1.3,5270,5.1,5.2,5.5,5,4.6,10.5,10.6,13.5,7.1,7.8,14,6.6,4.5,15.8,9.6,14.899999999999999,11.1,"Atchison County, Missouri",11,10.8,23.8,"Atchison County, Missouri",5685,5685,1,FALSE,"Atchison County, Missouri",2985,2985,1,FALSE
29007,Missouri,MO,Audrain,0.6938674088062817,6981,10061,"Audrain County, Missouri",21819,"Audrain County, Missouri",14.5,"Audrain County, Missouri",45.7,8,3,25735,6.2,5.7,7,6.1,6.4,13.1,12,12.9,6,7.4,9.6,5.3,2.3,18.9,12.5,13.4,7.6,"Audrain County, Missouri",11,4.6,24,"Audrain County, Missouri",10517,25529,0.41196286576050767,FALSE,"Audrain County, Missouri",4535,10852,0.41789531883523773,FALSE
29009,Missouri,MO,Barry,0.7824717562478604,11428,14605,"Barry County, Missouri",21960,"Barry County, Missouri",14.5,"Barry County, Missouri",50.2,0.8,9.2,35493,5.7,5.9,6.8,6.8,5.3,10.4,10.7,13.4,7.4,7.7,11.5,6.4,2,18.400000000000002,12.1,15.100000000000001,8.4,"Barry County, Missouri",12.5,4.3,17,"Barry County, Missouri",26080,35597,0.7326460094951822,FALSE,"Barry County, Missouri",13370,17523,0.7629972036751698,FALSE
29011,Missouri,MO,Barton,0.8349890553965315,4959,5939,"Barton County, Missouri",25938,"Barton County, Missouri",18.1,"Barton County, Missouri",49.5,0.9,2.6,11850,5.8,6.1,7.6,6.9,5.5,9.6,11.7,12.3,8.8,5.8,10.7,6.8,2.4,19.5,12.4,14.600000000000001,9.2,"Barton County, Missouri",13,4.5,20.1,"Barton County, Missouri",7932,12402,0.6395742622157716,FALSE,"Barton County, Missouri",3523,5600,0.6291071428571429,FALSE
29013,Missouri,MO,Bates,0.7479745731023308,6001,8023,"Bates County, Missouri",27035,"Bates County, Missouri",14.9,"Bates County, Missouri",48.9,1.6,2.1,16374,6.1,7,6.5,6.3,5.3,11.2,11.1,13.1,7.4,7,10.2,6.9,2.1,19.6,11.6,14.4,9,"Bates County, Missouri",12.3,5.4,19.5,"Bates County, Missouri",13174,17049,0.772713942166696,FALSE,"Bates County, Missouri",5958,7842,0.7597551644988524,FALSE
29015,Missouri,MO,Benton,0.7745919243986255,7213,9312,"Benton County, Missouri",23984,"Benton County, Missouri",13.4,"Benton County, Missouri",49.3,0.7,2,18989,4.1,5.1,4.9,5.2,3.6,8.1,8.6,13,7.9,9.8,17.4,8.9,3.3,14.1,8.8,17.700000000000003,12.2,"Benton County, Missouri",15.7,4.7,27.7,"Benton County, Missouri",16491,19056,0.865396725440806,FALSE,"Benton County, Missouri",12720,14150,0.8989399293286219,FALSE
29017,Missouri,MO,Bollinger,0.8504228329809725,4827,5676,"Bollinger County, Missouri",20949,"Bollinger County, Missouri",9.4,"Bollinger County, Missouri",50,0.8,1.1,12281,5.2,6.2,6.6,6.3,4.9,10.7,11.3,14.3,7.5,7.9,11.3,6.2,1.6,18,11.2,15.4,7.800000000000001,"Bollinger County, Missouri",13.7,5.3,21.5,"Bollinger County, Missouri",12363,12363,1,FALSE,"Bollinger County, Missouri",5878,5878,1,FALSE
29019,Missouri,MO,Boone,0.43163065770019554,36200,83868,"Boone County, Missouri",29365,"Boone County, Missouri",46,"Boone County, Missouri",48.6,11.1,3.4,176515,5.9,5.6,5.6,8.1,15,15.3,11.5,10.8,5.4,5.3,6.8,3.4,1.3,17.1,23.1,10.7,4.7,"Boone County, Missouri",11.6,3.9,34.8,"Boone County, Missouri",30554,162642,0.1878604542492099,FALSE,"Boone County, Missouri",12848,69551,0.18472775373466951,FALSE
29021,Missouri,MO,Buchanan,0.5978855267954793,21320,35659,"Buchanan County, Missouri",25419,"Buchanan County, Missouri",20.7,"Buchanan County, Missouri",50.2,7.4,6.5,89076,6.4,6.3,6.4,6.2,6.8,14.4,12.4,12.8,6.6,6,8.8,4.7,2,19.1,13,12.6,6.7,"Buchanan County, Missouri",12,5.4,23.4,"Buchanan County, Missouri",11928,89201,0.13372047398571765,FALSE,"Buchanan County, Missouri",5062,38427,0.13173029380383586,FALSE
29023,Missouri,MO,Butler,0.7908917086737355,13650,17259,"Butler County, Missouri",21286,"Butler County, Missouri",13.8,"Butler County, Missouri",48.7,6.6,2.1,42733,6.1,7.2,6.1,6.5,5.8,12.3,11.4,12.8,7.2,6.5,10.2,6.1,1.8,19.4,12.3,13.7,7.8999999999999995,"Butler County, Missouri",16.2,5.7,29.4,"Butler County, Missouri",22331,42794,0.5218254895546105,FALSE,"Butler County, Missouri",10161,19731,0.5149764330241752,FALSE
29025,Missouri,MO,Caldwell,0.7495361781076066,3232,4312,"Caldwell County, Missouri",24238,"Caldwell County, Missouri",18.3,"Caldwell County, Missouri",50.7,1,2.1,9049,6,7.2,6.5,6.7,5.2,10,11.3,13.3,7.1,7.2,11,5.8,2.6,19.7,11.9,14.3,8.4,"Caldwell County, Missouri",13.8,6.8,22,"Caldwell County, Missouri",9424,9424,1,FALSE,"Caldwell County, Missouri",4605,4605,1,FALSE
29027,Missouri,MO,Callaway,0.6803001094148908,13057,19193,"Callaway County, Missouri",25069,"Callaway County, Missouri",22.2,"Callaway County, Missouri",51,5,2,44840,5.5,5.7,5.9,7.2,7.5,13,12,14,7,6.7,9.5,4.4,1.6,17.1,14.7,13.7,6,"Callaway County, Missouri",12.1,8,25.1,"Callaway County, Missouri",27498,44332,0.6202742939637282,FALSE,"Callaway County, Missouri",12054,18522,0.6507936507936508,FALSE
29029,Missouri,MO,Camden,0.7525983832282136,16944,22514,"Camden County, Missouri",27385,"Camden County, Missouri",21.8,"Camden County, Missouri",49.5,1,2.7,45096,4.4,4.8,5.2,5.4,4.9,9,8.8,12.8,9.2,8.5,17.3,7.2,2.6,14.399999999999999,10.3,17.7,9.8,"Camden County, Missouri",19.4,5,19.6,"Camden County, Missouri",32662,44002,0.7422844416162901,FALSE,"Camden County, Missouri",29525,41183,0.7169220309350945,FALSE
29031,Missouri,MO,Cape Girardeau,0.7294400345591014,27017,37038,"Cape Girardeau County, Missouri",26546,"Cape Girardeau County, Missouri",30.5,"Cape Girardeau County, Missouri",48.4,9,2.3,78324,5.7,6.7,5.5,7.2,10.7,12.5,11.3,11.9,6.6,6,8.8,4.8,2.4,17.9,17.9,12.6,7.199999999999999,"Cape Girardeau County, Missouri",11.1,3.4,31.7,"Cape Girardeau County, Missouri",23083,75674,0.30503211142532444,FALSE,"Cape Girardeau County, Missouri",9568,32616,0.2933529556046112,FALSE
29033,Missouri,MO,Carroll,0.7979821141939922,3480,4361,"Carroll County, Missouri",24597,"Carroll County, Missouri",17,"Carroll County, Missouri",49,3.2,1.6,8843,6.5,6.2,6.2,5.9,5.3,10.6,11.4,13,6.8,7.4,11.6,6.5,2.7,18.9,11.2,14.2,9.2,"Carroll County, Missouri",10.4,5.9,27.2,"Carroll County, Missouri",5999,9295,0.6454007530930608,FALSE,"Carroll County, Missouri",2971,4630,0.6416846652267818,FALSE
29035,Missouri,MO,Carter,0.8171589310829818,2324,2844,"Carter County, Missouri",21884,"Carter County, Missouri",16.5,"Carter County, Missouri",48.6,0.7,2.4,6197,5.6,5.9,7.7,7.5,5.4,9,12.1,12.7,6.6,8.1,11.2,7.1,1,19.2,12.9,14.7,8.1,"Carter County, Missouri",11.1,7.2,23.9,"Carter County, Missouri",6265,6265,1,FALSE,"Carter County, Missouri",3247,3247,1,FALSE
29037,Missouri,MO,Cass,0.6491076681702295,33098,50990,"Cass County, Missouri",31675,"Cass County, Missouri",26.1,"Cass County, Missouri",49.1,4.9,4.3,102678,6,7.4,6.8,6.8,5.5,11.6,12.7,13.6,7.1,6.5,9.1,5,1.9,20.2,12.3,13.6,6.9,"Cass County, Missouri",11.5,5.6,20.8,"Cass County, Missouri",32233,99478,0.3240213916644886,FALSE,"Cass County, Missouri",13123,40030,0.3278291281538846,FALSE
29039,Missouri,MO,Cedar,0.7985050890585241,5021,6288,"Cedar County, Missouri",22434,"Cedar County, Missouri",15.3,"Cedar County, Missouri",49.9,1.1,2.2,13938,6.4,6.8,6.6,6.6,4.3,10,10.1,12,9,5.2,12.6,7.6,2.9,19.799999999999997,10.899999999999999,14.2,10.5,"Cedar County, Missouri",11,5.8,19.9,"Cedar County, Missouri",10528,13982,0.7529681018452296,FALSE,"Cedar County, Missouri",5372,7224,0.7436323366555925,FALSE
29041,Missouri,MO,Chariton,0.7432602670697909,2950,3969,"Chariton County, Missouri",24470,"Chariton County, Missouri",18.4,"Chariton County, Missouri",49.9,3.4,0.5,7546,6.4,6,6.4,6.5,4.4,9.5,10.1,11.9,8.2,7.2,11.3,7.6,4.4,18.8,10.9,15.399999999999999,12,"Chariton County, Missouri",12.2,5.6,23.6,"Chariton County, Missouri",7831,7831,1,FALSE,"Chariton County, Missouri",4167,4167,1,FALSE
29043,Missouri,MO,Christian,0.7451301437480436,30946,41531,"Christian County, Missouri",27024,"Christian County, Missouri",28.2,"Christian County, Missouri",48.6,1.4,2.9,84275,6.3,7.9,7,6.6,5.4,12.9,13.7,12.9,6.1,6.3,9,4.3,1.7,21.2,12,12.399999999999999,6,"Christian County, Missouri",13.6,5.4,25.4,"Christian County, Missouri",34682,77422,0.4479605280152928,FALSE,"Christian County, Missouri",14020,31576,0.4440081074233595,FALSE
29045,Missouri,MO,Clark,0.7645412130637637,2458,3215,"Clark County, Missouri",28537,"Clark County, Missouri",13.5,"Clark County, Missouri",50.7,1.3,0.2,6800,6,7.3,5.9,5.9,4.7,10.4,11.1,13.4,7.4,7.6,11.2,7.2,2,19.200000000000003,10.600000000000001,15,9.2,"Clark County, Missouri",12.1,8.4,20,"Clark County, Missouri",7139,7139,1,FALSE,"Clark County, Missouri",3473,3473,1,FALSE
29047,Missouri,MO,Clay,0.5216744118501307,57476,110176,"Clay County, Missouri",33342,"Clay County, Missouri",32.7,"Clay County, Missouri",49,7.6,6.7,239164,6.6,6.9,7,6.3,6,14.3,13.8,13.4,6.5,5.7,8.1,3.8,1.6,20.5,12.3,12.2,5.4,"Clay County, Missouri",11.5,7,21.9,"Clay County, Missouri",21785,221939,0.09815760186357513,FALSE,"Clay County, Missouri",8405,93918,0.08949296194552694,FALSE
29049,Missouri,MO,Clinton,0.6923001567398119,7067,10208,"Clinton County, Missouri",28216,"Clinton County, Missouri",19.4,"Clinton County, Missouri",50.1,2.5,2.1,20475,5.4,6.7,7.1,6.6,5.2,11.4,11.9,14.1,8.2,6.2,9.7,5.8,1.8,19.200000000000003,11.8,14.399999999999999,7.6,"Clinton County, Missouri",10.7,8.3,23.3,"Clinton County, Missouri",15808,20743,0.7620884153690402,FALSE,"Clinton County, Missouri",6757,8876,0.7612663361874719,FALSE
29051,Missouri,MO,Cole,0.6586396960453791,24616,37374,"Cole County, Missouri",29433,"Cole County, Missouri",32.9,"Cole County, Missouri",50.5,13.2,2.8,76740,6.1,6.1,6.7,6.5,6.1,13.7,12.7,13.5,6.7,6.5,9,4.7,1.8,18.9,12.6,13.2,6.5,"Cole County, Missouri",11.8,4.8,19.6,"Cole County, Missouri",22094,75990,0.29074878273457033,FALSE,"Cole County, Missouri",9060,32324,0.28028709318153694,FALSE
29053,Missouri,MO,Cooper,0.7042324067117456,5624,7986,"Cooper County, Missouri",22895,"Cooper County, Missouri",21.4,"Cooper County, Missouri",52.3,8,1.9,17622,5.6,6.2,6.4,6,6.4,14.4,11.7,12.8,7.2,6.3,9.4,5,2.7,18.200000000000003,12.4,13.5,7.7,"Cooper County, Missouri",11.6,4.9,26.2,"Cooper County, Missouri",9364,17601,0.5320152264075905,FALSE,"Cooper County, Missouri",4207,7463,0.563714323998392,FALSE
29055,Missouri,MO,Crawford,0.7966171617161716,7724,9696,"Crawford County, Missouri",21107,"Crawford County, Missouri",11.2,"Crawford County, Missouri",49.3,0.8,1.9,24280,5.7,6.7,6.5,6.2,5.5,11.5,11.5,13.3,8.3,6.2,10.9,6.1,1.7,18.9,11.7,14.5,7.8,"Crawford County, Missouri",12.2,4.4,21.1,"Crawford County, Missouri",18104,24696,0.7330741820537738,FALSE,"Crawford County, Missouri",8992,11955,0.7521539104976998,FALSE
29057,Missouri,MO,Dade,0.8058719311566692,3184,3951,"Dade County, Missouri",21538,"Dade County, Missouri",13.6,"Dade County, Missouri",51.2,0.5,2.1,7590,4.7,5.9,6.1,6.6,4.8,8.8,10.9,13.2,8.5,7.9,12.7,7.1,2.9,16.700000000000003,11.399999999999999,16.4,10,"Dade County, Missouri",9.4,5.7,24.8,"Dade County, Missouri",7883,7883,1,FALSE,"Dade County, Missouri",3965,3965,1,FALSE
29059,Missouri,MO,Dallas,0.7909566617469476,5895,7453,"Dallas County, Missouri",22096,"Dallas County, Missouri",12.4,"Dallas County, Missouri",49.8,0.2,2,16499,5.9,7.6,6.8,6.7,4.2,10.3,10.7,12.7,7.5,7.8,11.3,6.2,2.4,20.3,10.9,15.3,8.6,"Dallas County, Missouri",15.2,9.9,17.2,"Dallas County, Missouri",13746,16777,0.8193359957084103,FALSE,"Dallas County, Missouri",6181,7662,0.8067084312190028,FALSE
